expense_id,expense_type,amount,related_entity,date,receipt_available,cost_center,fiscal_period
ACC_52aeb957,salaires,734.26,,2019-10-21,True,magasin,2016-Q1
ACC_7b872bd5,maintenance,-55.42,MAG_1eb026a3,2018-12-17,True,magasin,2024-Q2
ACC_a13e907c,loyer,12.56,,2016-04-11,True,siège,2023-Q4
ACC_c10d03f9,énergie,9186.59,,2020-08-09,True,siège,2015-Q2
ACC_4007ecce,loyer,10.0,,2023-02-21,True,magasin,2024-Q1
ACC_c638e5d3,salaires,319.72,,2024-08-24,True,logistique,2022-Q2
ACC_fecf1443,logistique,117.74,,2017-06-16,False,entrepot,2016-Q4
ACC_5afb8947,salaires,13.07,ENT_f6facd09,2018-07-19,False,entrepot,2022-Q3
ACC_616473e4,salaires,10.0,ENT_98705db5,2017-12-22,False,siège,2020-Q3
ACC_06b66004,salaires,10.0,MAG_780be555,2021-11-22,False,magasin,2021-Q2
ACC_89480bf0,salaires,40.97,ENT_96a17555,2015-11-13,True,logistique,2020-Q2
ACC_f3949908,loyer,10.0,,2020-09-22,True,logistique,2024-Q2
ACC_b946112a,salaires,-47.98,MAG_37f7180e,2019-11-12,False,inconnu,2025-Q4
ACC_29884c93,maintenance,65.61,,2020-05-07,False,entrepot,2019-Q3
ACC_b67d355a,salaires,10.0,,2022-10-30,False,magasin,2025-Q2
ACC_618e9dd6,loyer,446.59,,2025-09-22,True,magasin,2015-Q4
ACC_03739e58,salaires,62.04,,2022-12-23,True,logistique,2025-Q1
ACC_30fff96b,logistique,202.67,,2016-07-19,True,siège,2019-Q4
ACC_aa92a280,salaires,10.0,ENT_18c3340a,2017-12-13,True,entrepot,2022-Q1
ACC_3fa7c13d,salaires,44.59,,2019-08-15,False,entrepot,2019-Q3
ACC_dd55b4c4,inconnu,-166.03,MAG_7c019d5b,2025-04-28,True,siège,
ACC_a7363b4d,maintenance,434.62,ENT_f70f3469,2018-06-15,True,logistique,2022-Q2
ACC_8e54c8ad,salaires,984.94,,2025-10-28,False,magasin,2018-Q4
ACC_e8915cd5,maintenance,10.0,MAG_6c326527,2024-10-10,True,logistique,2017-Q1
ACC_1b2c76d7,investissement,10.0,,2023-03-08,True,magasin,2024-Q2
BADID,logistique,-422.76,,2021-09-25,True,Narnia,2020-Q1
ACC_50809440,logistique,209.27,,2017-06-23,True,magasin,2020-Q1
ACC_5f21874e,loyer,10.0,MAG_0d01bc54,2024-12-18,False,magasin,2024-Q1
ACC_685020aa,salaires,456.06,MAG_f8a8d60a,2020-05-19,True,magasin,2025-Q4
ACC_d5fca494,autre,58.21,,2023-12-22,False,entrepot,2022-Q2
ACC_3b5ae5cb,logistique,18.7,ENT_834ca228,2024-09-19,True,siège,2016-Q2
ACC_fac133fd,investissement,10.0,,2025-01-25,True,magasin,2020-Q4
ACC_a8181a02,loyer,10.0,,2017-05-25,True,magasin,2024-Q3
ACC_0aae06b9,énergie,37.18,,2018-01-17,True,entrepot,2022-Q3
ACC_ffb25c0f,investissement,26.02,,2025-06-23,False,magasin,2024-Q2
BADID,salaires,-162.54,ENT_5a66da63,2019-06-24,False,inconnu,2016-Q4
ACC_70baf888,logistique,-302.71,,2020-12-17,True,magasin,2015-Q4
ACC_f8b30d5f,énergie,71.65,MAG_866d84c0,2025-04-14,True,siège,2019-Q3
ACC_ef7842bd,salaires,10.0,MAG_73779df2,2019-03-17,True,entrepot,2021-Q4
ACC_1d73ff27,loyer,24.48,,2024-10-09,True,entrepot,2021-Q4
ACC_3543ce18,énergie,10.0,,2017-01-27,True,magasin,2022-Q1
ACC_f7e61b89,investissement,10.0,MAG_f1106296,2016-07-25,True,siège,2018-Q1
ACC_25d00f70,loyer,44.0,,2022-11-25,False,magasin,2024-Q1
ACC_fb75a767,salaires,40.11,ENT_6ba0fb5f,2021-04-11,True,logistique,2015-Q2
ACC_e2bfd03a,loyer,807.27,,2016-10-22,True,entrepot,
ACC_7dd601da,logistique,15.22,ENT_bf2b79b5,2023-07-02,False,siège,2016-Q1
ACC_cdf69a9f,énergie,212.34,,2025-12-22,True,logistique,2020-Q2
ACC_3debce31,Narnia,121.24,,2016-10-07,True,extra,2017-Q1
ACC_b176fbf5,loyer,29.18,ENT_66eb1f29,2022-06-29,True,logistique,2023-Q4
ACC_fc2f8879,investissement,10.0,ENT_1db0a631,2021-05-07,True,siège,2025-Q2
ACC_8946f359,salaires,10.0,ENT_cd58da2f,2019-03-19,True,logistique,2017-Q1
ACC_6cb75d95,loyer,60.29,,2021-12-31,True,siège,2016-Q2
ACC_bea6f567,taxe_carbone,10.0,MAG_745dc78e,2024-11-13,True,entrepot,2025-Q3
ACC_432b91da,salaires,-168.33,MAG_58f6f67f,2025-05-04,True,entrepot,
ACC_cdb7e45b,salaires,17.97,MAG_ecd68019,2024-05-01,False,siège,2019-Q4
ACC_d29d6b70,loyer,18.42,,2015-08-27,True,magasin,2021-Q3
ACC_abf883c3,loyer,10.0,MAG_98ac19e3,2015-11-09,False,siège,2017-Q3
ACC_51bf9659,salaires,22.98,ENT_d4c20f56,2022-03-30,True,entrepot,2017-Q2
ACC_bbce085e,salaires,87.07,MAG_9239fe56,2024-07-09,True,entrepot,2025-Q3
ACC_afce123c,loyer,10.0,,2022-07-03,True,magasin,2022-Q2
ACC_43d458f3,maintenance,188.13,,2024-02-19,True,entrepot,2025-Q1
ACC_b440db84,loyer,20.68,,2017-11-07,True,magasin,2016-Q2
ACC_36ebfbfc,investissement,99.21,ENT_81d5ef08,2015-08-07,False,logistique,2025-Q3
ACC_7a72fb07,salaires,35.69,ENT_4386ac8b,2017-05-15,True,magasin,2015-Q1
ACC_4ec2a2a4,énergie,18.74,ENT_057ee8be,2023-03-22,True,Narnia,2017-Q4
ACC_d0606aa7,énergie,163.57,,2016-02-04,False,siège,2022-Q4
ACC_82390b23,maintenance,10.0,ENT_ab9495e3,2023-09-03,True,magasin,2023-Q3
ACC_e122e595,maintenance,21.14,ENT_6f8fe819,2018-01-13,True,magasin,2016-Q3
ACC_41d14c52,loyer,10.0,MAG_3bb29fc2,2018-12-17,True,magasin,2020-Q2
ACC_687862dc,loyer,520.96,ENT_e3b5d29e,2024-10-03,True,magasin,2022-Q4
ACC_c1cd02ab,salaires,48.13,,2024-01-25,False,entrepot,2023-Q3
ACC_9e5e7177,investissement,40.07,ENT_28c6265c,2025-01-01,True,entrepot,2016-Q1
ACC_2522ddd0,loyer,809.68,,2019-01-17,True,siège,2020-Q3
ACC_3c305cd1,investissement,384.68,,2021-04-10,False,entrepot,2025-Q1
BADID,énergie,10.0,ENT_04043a2a,2021-06-28,False,extra,2022-Q4
ACC_4d6aa5c1,loyer,10.0,,2022-06-06,True,entrepot,2023-Q2
ACC_9d4b97cd,maintenance,10.0,,2018-01-10,True,magasin,2019-Q4
ACC_bc7e4848,loyer,51.62,,2024-02-27,False,entrepot,2015-Q2
ACC_b339a950,énergie,120.14,,2016-07-07,False,magasin,2023-Q2
ACC_74889a1a,salaires,25.71,,2022-01-30,True,siège,2022-Q2
ACC_60c4fb37,salaires,42.56,ENT_13f444dc,2016-07-09,True,entrepot,2015-Q4
ACC_d9915f30,investissement,235.72,,2023-10-21,True,magasin,2019-Q2
ACC_71b8a308,inconnu,-132.61,,2023-12-28,True,siège,
ACC_45386038,loyer,37.81,MAG_99e42760,2025-04-26,False,magasin,2016-Q4
BADID,taxe_carbone,43.15,,2016-02-10,True,N/A,2023-Q1
ACC_976c7ba0,loyer,222.9,MAG_04a7d48d,2022-02-21,True,Narnia,
ACC_0320abaf,logistique,114.5,,2022-12-17,True,siège,2020-Q3
ACC_1ba916f6,salaires,98.64,,2024-08-27,True,entrepot,2016-Q2
ACC_cef94028,loyer,-53.97,ENT_72f61f83,2019-09-12,True,inconnu,
ACC_216af920,Narnia,93.62,,2020-04-28,False,Narnia,2025-Q4
ACC_ecde91ec,investissement,4089.75,,2018-07-09,False,logistique,2023-Q4
ACC_dd2a0580,logistique,56.43,MAG_3261e079,2022-08-14,True,magasin,2017-Q2
ACC_945b821c,logistique,10.0,MAG_298b6ffd,2015-04-11,True,magasin,2017-Q3
ACC_5a86e989,logistique,37.12,,2022-04-08,False,magasin,2016-Q2
ACC_eefd8e9e,loyer,10.0,,2017-05-08,True,magasin,2021-Q4
ACC_13fa4845,logistique,10.0,ENT_1d8a6950,2016-10-10,True,entrepot,2021-Q4
ACC_2a4f34fd,loyer,-442.69,MAG_026a5293,2025-02-09,True,N/A,
ACC_5f9442ea,énergie,38.57,ENT_6cb8dcea,2024-02-26,False,siège,2018-Q2
ACC_66281111,loyer,239.47,MAG_c2520245,2021-12-09,True,entrepot,2018-Q3
ACC_6a8b2ed1,maintenance,75.92,ENT_09c15015,2015-12-23,False,magasin,2016-Q2
ACC_69ce0b3e,logistique,10.0,ENT_111053a4,2015-09-24,False,entrepot,2022-Q4
ACC_3b630ed7,logistique,16.73,,2015-03-16,True,siège,2019-Q3
ACC_f15e47d1,loyer,217.43,ENT_6a2bbd2e,2024-02-12,True,logistique,2021-Q3
BADID,salaires,10.0,,2023-04-04,True,Narnia,2023-Q4
ACC_4a3459af,taxe_carbone,159.84,ENT_cc9833fb,2019-08-07,True,magasin,2023-Q2
ACC_17f80f0a,investissement,369.45,MAG_c22ab163,2017-04-08,True,logistique,2019-Q1
ACC_2d2f767a,Narnia,15.53,,2020-07-26,True,N/A,2020-Q3
ACC_bde85eb5,énergie,288.12,,2022-06-12,False,siège,2023-Q4
ACC_d2e04075,loyer,15.91,MAG_2b66ae23,2019-11-13,True,entrepot,2015-Q2
ACC_a258f61e,investissement,59.05,ENT_2a3449a0,2020-09-24,True,siège,2023-Q3
ACC_639609cc,investissement,113.95,MAG_6b10491c,2016-08-01,True,magasin,2020-Q4
ACC_0807b9fb,taxe_carbone,1104.38,ENT_706fbaba,2024-05-14,True,magasin,2017-Q3
ACC_0475e21b,salaires,37.59,MAG_0f5f00c5,2023-07-04,True,magasin,2015-Q2
ACC_31642227,salaires,10.0,,2017-11-23,True,entrepot,2017-Q1
ACC_e75d6f17,logistique,10.0,ENT_c8b7850b,2021-07-01,True,magasin,2020-Q4
ACC_4574d7ea,investissement,59.24,MAG_88ff5f37,2023-02-10,True,magasin,2022-Q1
ACC_082bace8,logistique,165.5,MAG_d719c7eb,2025-01-30,True,magasin,2015-Q2
ACC_c24f5815,logistique,18.95,,2017-12-02,True,siège,2015-Q4
ACC_03eeeaf3,salaires,-163.65,MAG_f6b0be73,2023-04-18,True,magasin,
ACC_ff8e9785,énergie,10.0,MAG_0e7f2a01,2016-10-21,True,extra,2021-Q2
ACC_0fb226b9,taxe_carbone,83.16,MAG_3c1c0c22,2025-04-24,True,siège,2018-Q4
ACC_0b7fe4ea,salaires,12.92,ENT_c0db3983,2023-12-18,True,magasin,2021-Q1
ACC_55cd4039,salaires,25.75,,2024-11-22,True,magasin,2020-Q3
ACC_fdffacbc,autre,11.58,ENT_1beee6d8,2020-01-07,True,magasin,2015-Q3
ACC_9b218bae,maintenance,14.69,,2021-01-11,True,magasin,2023-Q3
ACC_fa54619c,investissement,26.26,,2023-04-24,True,magasin,2019-Q2
ACC_7b3faea2,loyer,57.93,,2018-10-14,False,siège,2018-Q1
ACC_d17ae51a,taxe_carbone,10.0,,2024-11-02,True,magasin,2015-Q1
ACC_32cd0bf1,salaires,28.91,,2016-03-16,False,magasin,2025-Q2
ACC_fc1029fd,loyer,405.63,,2016-10-05,True,magasin,2025-Q4
ACC_62b4afe0,loyer,181.98,ENT_42f64300,2022-08-20,False,magasin,2018-Q1
ACC_8341b7e3,salaires,57.38,,2024-02-01,False,entrepot,2019-Q2
ACC_339fc253,énergie,29.14,,2017-08-15,True,siège,2020-Q3
ACC_8ef1aec7,investissement,64.34,MAG_79c9813b,2022-12-12,True,magasin,2015-Q3
ACC_687ba4c2,investissement,199.03,,2023-08-10,True,siège,2025-Q3
ACC_71470261,maintenance,21.23,ENT_bdd39011,2018-09-07,True,magasin,2025-Q1
ACC_c0cb827f,énergie,36.77,,2025-02-05,True,magasin,2018-Q1
ACC_c28cfeb8,loyer,156.75,MAG_8d5524d8,2016-04-24,True,magasin,2019-Q2
ACC_70614d4a,loyer,10.0,,2018-10-11,True,magasin,2021-Q1
ACC_83e4713c,énergie,520.22,ENT_e5039a40,2019-05-03,True,entrepot,2024-Q2
ACC_2084325f,taxe_carbone,10.0,,2022-06-28,True,siège,2020-Q1
BADID,salaires,10.0,,2020-07-21,False,magasin,
ACC_3d96e0a0,loyer,110.74,MAG_ab1ca455,2022-02-25,True,entrepot,2024-Q4
ACC_2f9a4319,logistique,56.29,,2021-12-02,True,logistique,2023-Q2
ACC_fec3827d,salaires,429.41,,2023-09-08,True,magasin,2021-Q4
ACC_cb7f1382,salaires,38.19,,2017-10-25,True,logistique,2020-Q1
ACC_5d0a9f0b,loyer,10.0,,2015-02-12,False,magasin,2015-Q2
ACC_b3021c89,autre,10.0,ENT_a24a8bdb,2020-10-19,True,entrepot,2023-Q4
BADID,Narnia,14.57,,2015-05-25,False,siège,2018-Q1
ACC_984bb9de,taxe_carbone,10.0,,2017-03-06,True,magasin,2020-Q1
ACC_9c78106a,taxe_carbone,39.61,MAG_fa10f0c6,2021-02-23,True,logistique,2017-Q4
ACC_e3ce5ede,maintenance,-350.65,MAG_163fccd3,2022-11-10,True,magasin,2017-Q1
ACC_11901415,maintenance,50.27,ENT_081bc6a3,2015-04-19,False,magasin,2017-Q3
ACC_aa0d5cad,logistique,20.22,,2022-11-11,True,magasin,2023-Q1
ACC_433cd05f,loyer,10.0,,2018-10-25,True,siège,2015-Q3
BADID,investissement,115.93,,2025-08-06,False,siège,
ACC_d764008d,autre,67.68,,2015-02-18,False,entrepot,2021-Q3
ACC_d94908f6,loyer,303.63,,2022-11-10,True,entrepot,2025-Q2
ACC_c18265fd,énergie,222.05,,2018-11-08,False,logistique,2018-Q1
ACC_ec4c0732,investissement,165.53,ENT_858fa827,2022-04-16,True,entrepot,2020-Q3
ACC_9f45f24c,maintenance,-498.96,ENT_91c40ab9,2016-04-23,True,magasin,2018-Q1
ACC_f47e0b51,énergie,89.49,,2023-01-23,False,siège,2021-Q4
ACC_e623582d,maintenance,194.68,,2020-04-11,True,siège,2020-Q2
BADID,investissement,21.14,MAG_b5c29a78,2023-09-13,True,magasin,
ACC_33d8f345,loyer,13.89,ENT_a3bb877e,2016-10-09,True,entrepot,2016-Q1
ACC_39d0aafe,logistique,70.37,ENT_612a3b59,2024-11-04,True,entrepot,2024-Q4
ACC_67adedc1,loyer,23.92,,2018-03-09,True,magasin,2016-Q3
ACC_04065144,salaires,468.21,MAG_8c8c0777,2018-09-22,True,magasin,
ACC_8fd6c47b,maintenance,10.0,,2022-01-06,True,logistique,2025-Q1
ACC_66b8c58b,investissement,102.44,ENT_ada7e2df,2016-06-20,True,entrepot,2018-Q2
ACC_f6f9b88c,maintenance,1444.43,MAG_43dfc5e7,2023-10-19,True,siège,2021-Q2
ACC_91a940ac,loyer,78.48,,2025-08-06,True,logistique,2025-Q1
ACC_5ddae122,salaires,130.31,ENT_a0097a82,2019-03-05,True,logistique,2025-Q1
ACC_6210fd2d,loyer,40.48,MAG_23ccfa21,2025-09-05,True,magasin,2023-Q1
ACC_1c31c1a8,loyer,14.39,MAG_98a798ee,2022-08-03,True,magasin,2018-Q4
ACC_2ea7f968,investissement,566.29,,2017-02-13,True,magasin,2023-Q4
ACC_be259c4c,salaires,931.55,,2022-08-10,True,entrepot,2023-Q4
ACC_58536115,loyer,10.0,MAG_42955392,2015-03-27,True,siège,2020-Q3
ACC_2820c3d9,investissement,160.82,ENT_5e11ab9e,2025-08-08,True,siège,2018-Q4
ACC_e4d82468,maintenance,55.21,ENT_f825be50,2016-09-27,True,magasin,2024-Q1
ACC_1a448ec3,loyer,15.57,ENT_df546bcb,2023-02-17,True,magasin,2016-Q1
ACC_544de92b,logistique,401.08,,2016-09-01,False,entrepot,2015-Q3
ACC_fc2b80ab,investissement,10.0,,2015-03-09,True,logistique,2016-Q2
ACC_f87bc8f1,salaires,204.42,ENT_5c7568ab,2022-02-24,True,siège,2018-Q4
ACC_f69a8fff,salaires,14.48,MAG_5dbcd344,2024-03-31,True,magasin,2019-Q2
ACC_56df16e5,logistique,531.99,,2021-07-07,False,logistique,2020-Q2
ACC_35ece0ee,maintenance,14.63,ENT_eef19100,2016-11-27,True,magasin,2022-Q2
ACC_422cd2cf,inconnu,23.54,ENT_4f861ac9,2015-09-21,True,siège,2015-Q3
ACC_ddf6400e,salaires,11.06,,2017-10-23,True,magasin,2015-Q2
ACC_b67d47b1,salaires,118.59,MAG_690d8e35,2016-04-18,True,magasin,2019-Q1
ACC_a57d0368,investissement,10.75,ENT_32736a21,2021-11-20,True,magasin,2022-Q2
ACC_4b69678b,investissement,10.0,,2016-09-09,True,magasin,2022-Q3
ACC_f801dba5,salaires,111.45,,2019-09-22,True,siège,2021-Q3
BADID,inconnu,10.0,MAG_deebdaf4,2017-05-10,True,logistique,2020-Q1
ACC_e4361a83,énergie,14.1,,2016-10-11,True,magasin,2023-Q2
ACC_cb8b1bf8,logistique,25.99,ENT_bdbb9739,2017-02-17,True,magasin,2024-Q1
ACC_e96c4516,logistique,70.86,,2021-06-18,True,logistique,2016-Q1
ACC_381b03f9,taxe_carbone,15.51,,2024-09-17,False,logistique,2024-Q1
ACC_5c66b67c,maintenance,129.05,,2017-02-20,True,magasin,2016-Q3
ACC_ae7de8a8,autre,204.32,,2025-11-16,True,siège,2025-Q1
ACC_134afdb8,investissement,-328.22,ENT_c52371ea,2021-01-30,True,Narnia,2020-Q4
ACC_7403d4d9,maintenance,90.64,MAG_8322213e,2023-12-13,True,entrepot,2017-Q4
ACC_5ba457aa,autre,132.77,ENT_c92656bc,2021-04-15,True,entrepot,2019-Q4
ACC_43961bb8,investissement,10.0,,2019-05-17,True,magasin,2023-Q4
ACC_f5b12593,maintenance,10.0,,2019-10-16,True,magasin,2016-Q3
ACC_4d63ab7e,maintenance,95.72,MAG_e5808958,2022-01-07,True,entrepot,2015-Q2
ACC_6ced5305,investissement,15.47,ENT_bcf6ac6c,2020-04-10,True,magasin,2023-Q3
ACC_d2d8aafa,salaires,78.82,,2022-10-12,True,entrepot,2021-Q4
ACC_6f86d371,loyer,923.95,,2019-02-02,True,logistique,2015-Q2
ACC_75cb4dcf,logistique,104.29,,2016-11-24,False,magasin,2017-Q2
ACC_0f5b0795,salaires,37.54,ENT_1330e777,2016-01-26,True,magasin,2022-Q1
ACC_2e6e5c60,logistique,10.0,,2015-11-02,True,entrepot,2021-Q2
ACC_34bccd28,logistique,716.57,ENT_69fec176,2021-12-05,True,magasin,2021-Q1
ACC_65f554b8,énergie,104.22,,2017-10-24,False,entrepot,2023-Q1
ACC_5b019b72,énergie,380.8,ENT_c704ce29,2025-12-28,True,entrepot,2017-Q2
ACC_48d2eab8,salaires,13.02,,2015-08-18,True,magasin,2016-Q3
ACC_01e96888,logistique,149.37,MAG_984217d1,2020-06-13,False,siège,2024-Q3
ACC_e64b284e,loyer,467.24,,2022-11-01,True,magasin,2016-Q2
ACC_f43fce21,salaires,10.0,MAG_44a87616,2017-07-04,False,entrepot,2015-Q3
ACC_84135c77,investissement,10.39,,2025-07-10,True,logistique,2015-Q2
ACC_f9ff4c1e,logistique,23.66,,2025-02-22,False,siège,2020-Q3
ACC_7c637fbb,maintenance,10.0,,2023-08-05,True,magasin,2015-Q1
ACC_c7b0e790,salaires,134.88,,2025-07-07,True,magasin,2024-Q4
ACC_17800255,salaires,41.31,,2016-06-09,True,magasin,2015-Q3
ACC_47544d74,autre,166.64,MAG_6435b7bb,2021-10-10,True,magasin,2016-Q4
ACC_7abd0231,investissement,20.75,ENT_40c626ea,2018-10-23,False,logistique,2015-Q1
ACC_611d0f1e,investissement,113.51,MAG_b6b29cdb,2017-08-30,True,magasin,2022-Q4
ACC_00f25864,autre,54.06,MAG_fb948d1f,2020-10-31,True,siège,2024-Q4
ACC_780144d8,salaires,46.52,ENT_49ca970b,2016-02-29,True,logistique,2025-Q4
ACC_3f14186a,logistique,364.56,MAG_c755bf7c,2016-07-03,False,logistique,2020-Q4
ACC_6855640e,loyer,10.0,MAG_12a579c6,2024-06-09,True,entrepot,2022-Q2
ACC_c35b509b,loyer,16.68,,2018-12-26,True,entrepot,2024-Q2
ACC_af093a0a,énergie,10.0,,2018-03-06,True,entrepot,2018-Q4
ACC_14f59e52,salaires,38.33,,2022-11-05,True,magasin,2022-Q1
ACC_2d441897,maintenance,46.04,,2025-02-24,True,magasin,2017-Q3
ACC_72a3fcb5,salaires,583.25,ENT_f55e1e97,2016-04-26,True,magasin,2024-Q1
ACC_9b49dd3f,salaires,59.92,MAG_ea545386,2019-10-03,True,magasin,2023-Q1
ACC_172f4d81,inconnu,671.68,MAG_865fd0ef,2018-08-23,False,N/A,2016-Q3
ACC_c4c20f36,salaires,177.7,ENT_c1206607,2015-03-17,True,magasin,2017-Q4
ACC_bfc1eb8b,loyer,-306.02,,2022-09-21,False,entrepot,
BADID,loyer,10.0,MAG_76e8b68e,2022-01-03,True,siège,
ACC_10e74be6,énergie,10.0,MAG_71adb17c,2025-08-18,False,entrepot,2016-Q2
ACC_ba4da266,loyer,233.8,MAG_8bbf32c9,2025-11-18,True,entrepot,2019-Q4
ACC_b4d58716,énergie,42.3,,2023-05-02,True,siège,2019-Q4
ACC_cebe328f,salaires,10.0,ENT_61fb6966,2020-11-14,False,siège,2022-Q1
ACC_235c94a8,salaires,61.57,ENT_81f828dc,2022-10-10,False,entrepot,2025-Q4
ACC_bb600e8f,maintenance,49.84,ENT_17949fd2,2020-11-19,True,magasin,2015-Q1
ACC_4f56afe9,salaires,115.89,MAG_841ea88e,2022-03-15,True,magasin,2021-Q4
ACC_470ecc00,loyer,118.47,,2018-07-23,True,magasin,2017-Q3
BADID,loyer,10.0,MAG_9f705c6f,2015-08-28,False,extra,
ACC_40115866,maintenance,93.68,ENT_6fde1264,2022-08-15,False,siège,2018-Q1
ACC_44727e90,investissement,10.0,,2022-08-18,True,entrepot,2019-Q3
ACC_89a49ea9,extra,10.0,ENT_3d30e95d,2024-05-02,False,magasin,2023-Q3
ACC_d8b87b6b,logistique,422.55,,2021-07-11,True,entrepot,2018-Q1
ACC_7454e679,salaires,266.69,ENT_aba10f18,2018-09-01,True,logistique,2015-Q4
ACC_be656038,maintenance,30.21,ENT_251f8e8f,2024-05-11,True,logistique,2025-Q1
ACC_49277316,énergie,163.13,MAG_50924083,2017-03-16,True,magasin,
ACC_3c39796d,salaires,10.0,ENT_86ae0a96,2018-06-11,True,inconnu,2024-Q4
ACC_542a7c38,logistique,10.0,,2024-12-09,True,magasin,2016-Q2
ACC_c3cb8052,loyer,25.65,MAG_31f4d3fb,2021-07-11,True,logistique,2018-Q2
BADID,salaires,16.45,MAG_52f774d7,2025-01-30,True,inconnu,
ACC_4d576d18,salaires,31.56,,2022-09-26,True,logistique,2018-Q2
ACC_d796d8c3,taxe_carbone,32.38,ENT_8c91b2fe,2015-11-05,True,logistique,2021-Q3
BADID,extra,10.0,,2017-03-02,True,Narnia,2019-Q4
ACC_7261df64,salaires,103.51,,2025-03-24,True,logistique,2023-Q4
ACC_195f90c1,énergie,10.0,,2025-07-24,True,siège,2021-Q3
ACC_0aecc91e,loyer,24.91,ENT_989c92da,2020-07-04,True,siège,2025-Q1
ACC_87e6e2f5,logistique,54.57,,2017-10-11,True,siège,2023-Q1
ACC_d1329a7f,salaires,463.27,ENT_c74617a9,2023-08-18,True,entrepot,2020-Q3
ACC_07a80407,salaires,223.5,,2023-03-13,True,magasin,2025-Q4
ACC_eaf0360d,énergie,19.82,MAG_5b1c0af5,2017-11-08,True,magasin,2018-Q1
BADID,extra,13.62,,2019-10-07,True,siège,
ACC_d12e5597,salaires,10.0,ENT_f9a76116,2015-07-10,True,entrepot,2015-Q3
ACC_3729b25d,énergie,10.0,ENT_3094842d,2023-04-11,True,magasin,2018-Q4
ACC_fbfa6e24,maintenance,41.03,,2023-03-07,False,siège,2020-Q1
ACC_61fcf559,salaires,10.0,ENT_0774ffb5,2020-02-02,False,magasin,2020-Q4
ACC_6de9acca,taxe_carbone,56.93,,2017-10-17,True,siège,2016-Q1
ACC_90a74411,énergie,10.0,,2017-02-01,True,entrepot,2022-Q1
ACC_8bfbcd25,maintenance,10.0,ENT_b84930ad,2017-09-05,True,logistique,2020-Q3
ACC_1dbfb029,loyer,10.0,,2019-10-13,True,magasin,2024-Q2
ACC_d7d30007,taxe_carbone,69.44,ENT_735f556a,2023-05-08,True,entrepot,2015-Q3
BADID,énergie,66.88,MAG_91a47161,2023-08-12,True,siège,2021-Q2
ACC_009a7e1a,investissement,10.0,,2021-09-28,False,siège,2024-Q4
ACC_743aa936,logistique,279.15,ENT_3c1a3376,2016-11-13,True,siège,2022-Q4
ACC_ae202891,loyer,10.0,ENT_9d13bf44,2020-07-01,True,magasin,2022-Q1
ACC_577a97a0,taxe_carbone,44.3,,2022-02-12,False,entrepot,2017-Q4
ACC_73e9569a,maintenance,112.78,,2024-12-30,True,siège,2023-Q4
ACC_fd2d77bb,taxe_carbone,10.0,ENT_0a68b864,2022-10-03,True,siège,2022-Q4
ACC_6b970f79,autre,160.45,MAG_c83ba6db,2020-05-26,True,entrepot,2024-Q3
ACC_73cbf02d,logistique,-354.99,MAG_19539a7d,2017-09-30,True,magasin,2017-Q1
ACC_208160d6,loyer,690.93,,2016-02-05,True,magasin,2017-Q3
ACC_1cae34dc,salaires,56.7,MAG_ca4a32cd,2018-12-07,False,magasin,2018-Q1
ACC_bb339b8d,salaires,70.02,MAG_fdc27473,2025-04-29,True,logistique,2025-Q4
BADID,énergie,571.96,ENT_15e3ad74,2019-10-02,True,entrepot,2022-Q3
ACC_d2576979,investissement,367.8,MAG_1f3c02d8,2018-10-28,False,entrepot,2023-Q4
ACC_85d11f31,loyer,276.27,,2021-08-21,True,magasin,2016-Q1
ACC_d0f3b185,salaires,802.15,MAG_97945de4,2024-05-08,True,magasin,2020-Q3
BADID,logistique,-402.27,MAG_f36cd372,2019-10-09,True,logistique,2017-Q2
ACC_6ece9f35,autre,218.29,MAG_bdad7560,2023-01-12,False,entrepot,2020-Q2
ACC_1a57ec5d,loyer,17.71,ENT_ee7521a0,2023-09-24,True,entrepot,2021-Q1
ACC_d094c4c4,loyer,3386.35,,2016-04-28,True,logistique,2025-Q4
ACC_deb404e8,loyer,20.69,,2022-09-29,True,magasin,2018-Q1
ACC_87a7403a,salaires,114.82,ENT_7a821b37,2017-12-29,True,logistique,2016-Q3
ACC_ebbfbe07,logistique,202.75,ENT_9fca2a1c,2017-06-15,True,siège,2020-Q3
ACC_fbb2aa36,loyer,101.12,ENT_a7bbd232,2024-10-21,False,siège,2022-Q4
ACC_515c4032,énergie,2419.8,ENT_3ae1eb24,2017-01-20,False,magasin,2022-Q2
ACC_feaa0969,salaires,10.0,MAG_13ed688f,2023-01-18,True,magasin,2021-Q1
ACC_2a7a1623,salaires,52.31,,2024-07-08,True,magasin,2022-Q2
BADID,N/A,10.0,,2025-11-27,True,logistique,2025-Q3
ACC_07426198,salaires,34.81,,2017-07-15,True,entrepot,2025-Q2
ACC_82187406,maintenance,26.1,MAG_47a59855,2022-10-05,True,entrepot,2017-Q2
ACC_a746019d,investissement,25.12,MAG_d0b56fa4,2015-07-19,False,Narnia,
ACC_3a4ba4f3,autre,10.0,MAG_e6ed3c2d,2015-09-16,True,entrepot,2020-Q3
ACC_10954f27,énergie,1045.32,,2016-01-08,True,magasin,2018-Q3
ACC_94b0d2a5,Narnia,10.0,,2021-06-09,True,magasin,2015-Q1
ACC_6d57ca5e,énergie,22.76,,2022-12-01,True,entrepot,2025-Q2
